 v-sweep         run_num         v(drain)        i(vds)          out_vth0        out_u0          out_rdsw        out_nfactor     out_vsat        out_eta0       
 0.00000000e+00  3.28000000e+02  1.85000000e+00 -1.85137520e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 1.00000000e-02  3.28000000e+02  1.85000000e+00 -1.85137520e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 2.00000000e-02  3.28000000e+02  1.85000000e+00 -1.85137520e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 3.00000000e-02  3.28000000e+02  1.85000000e+00 -1.85137520e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 4.00000000e-02  3.28000000e+02  1.85000000e+00 -1.85137520e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 5.00000000e-02  3.28000000e+02  1.85000000e+00 -1.85137520e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 6.00000000e-02  3.28000000e+02  1.85000000e+00 -1.85137521e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 7.00000000e-02  3.28000000e+02  1.85000000e+00 -1.85137521e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 8.00000000e-02  3.28000000e+02  1.85000000e+00 -1.85137522e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 9.00000000e-02  3.28000000e+02  1.85000000e+00 -1.85137524e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 1.00000000e-01  3.28000000e+02  1.85000000e+00 -1.85137528e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 1.10000000e-01  3.28000000e+02  1.85000000e+00 -1.85137533e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 1.20000000e-01  3.28000000e+02  1.85000000e+00 -1.85137544e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 1.30000000e-01  3.28000000e+02  1.85000000e+00 -1.85137562e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 1.40000000e-01  3.28000000e+02  1.85000000e+00 -1.85137594e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 1.50000000e-01  3.28000000e+02  1.85000000e+00 -1.85137650e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 1.60000000e-01  3.28000000e+02  1.85000000e+00 -1.85137750e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 1.70000000e-01  3.28000000e+02  1.85000000e+00 -1.85137925e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 1.80000000e-01  3.28000000e+02  1.85000000e+00 -1.85138236e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 1.90000000e-01  3.28000000e+02  1.85000000e+00 -1.85138784e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 2.00000000e-01  3.28000000e+02  1.85000000e+00 -1.85139753e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 2.10000000e-01  3.28000000e+02  1.85000000e+00 -1.85141462e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
 2.20000000e-01  3.28000000e+02  1.85000000e+00 -1.85144482e-12  3.94883546e-01  6.63748508e-02  1.04305155e+02  8.06629414e+00  1.23055052e+05 -1.96761821e-01 
