vSweep,run_num,vd,id,vth0,u0,rdsw,nfactor,vsat,eta0
0.00000000e+00,9.59600000e+03,1.85000000e+00,-1.85137520e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
1.00000000e-02,9.59600000e+03,1.85000000e+00,-1.85137520e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
2.00000000e-02,9.59600000e+03,1.85000000e+00,-1.85137520e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
3.00000000e-02,9.59600000e+03,1.85000000e+00,-1.85137520e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
4.00000000e-02,9.59600000e+03,1.85000000e+00,-1.85137520e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
5.00000000e-02,9.59600000e+03,1.85000000e+00,-1.85137520e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
6.00000000e-02,9.59600000e+03,1.85000000e+00,-1.85137520e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
7.00000000e-02,9.59600000e+03,1.85000000e+00,-1.85137520e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
8.00000000e-02,9.59600000e+03,1.85000000e+00,-1.85137521e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
9.00000000e-02,9.59600000e+03,1.85000000e+00,-1.85137521e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
1.00000000e-01,9.59600000e+03,1.85000000e+00,-1.85137522e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
1.10000000e-01,9.59600000e+03,1.85000000e+00,-1.85137524e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
1.20000000e-01,9.59600000e+03,1.85000000e+00,-1.85137527e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
1.30000000e-01,9.59600000e+03,1.85000000e+00,-1.85137533e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
1.40000000e-01,9.59600000e+03,1.85000000e+00,-1.85137545e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
1.50000000e-01,9.59600000e+03,1.85000000e+00,-1.85137567e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
1.60000000e-01,9.59600000e+03,1.85000000e+00,-1.85137609e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
1.70000000e-01,9.59600000e+03,1.85000000e+00,-1.85137689e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
1.80000000e-01,9.59600000e+03,1.85000000e+00,-1.85137840e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
1.90000000e-01,9.59600000e+03,1.85000000e+00,-1.85138127e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
2.00000000e-01,9.59600000e+03,1.85000000e+00,-1.85138669e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
2.10000000e-01,9.59600000e+03,1.85000000e+00,-1.85139698e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
2.20000000e-01,9.59600000e+03,1.85000000e+00,-1.85141647e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
2.30000000e-01,9.59600000e+03,1.85000000e+00,-1.85145340e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
2.40000000e-01,9.59600000e+03,1.85000000e+00,-1.85152337e-12,3.68198180e-01,5.94867072e-02,1.01555098e+02,6.06125843e+00,1.09960458e+05,-1.90586129e-01
