vSweep,run_num,vd,id,vth0,u0,rdsw,nfactor,vsat,eta0
0.00000000e+00,9.84100000e+03,1.85000000e+00,-1.85137520e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
1.00000000e-02,9.84100000e+03,1.85000000e+00,-1.85137520e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
2.00000000e-02,9.84100000e+03,1.85000000e+00,-1.85137520e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
3.00000000e-02,9.84100000e+03,1.85000000e+00,-1.85137520e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
4.00000000e-02,9.84100000e+03,1.85000000e+00,-1.85137520e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
5.00000000e-02,9.84100000e+03,1.85000000e+00,-1.85137520e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
6.00000000e-02,9.84100000e+03,1.85000000e+00,-1.85137520e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
7.00000000e-02,9.84100000e+03,1.85000000e+00,-1.85137520e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
8.00000000e-02,9.84100000e+03,1.85000000e+00,-1.85137520e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
9.00000000e-02,9.84100000e+03,1.85000000e+00,-1.85137520e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
1.00000000e-01,9.84100000e+03,1.85000000e+00,-1.85137520e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
1.10000000e-01,9.84100000e+03,1.85000000e+00,-1.85137520e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
1.20000000e-01,9.84100000e+03,1.85000000e+00,-1.85137521e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
1.30000000e-01,9.84100000e+03,1.85000000e+00,-1.85137522e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
1.40000000e-01,9.84100000e+03,1.85000000e+00,-1.85137524e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
1.50000000e-01,9.84100000e+03,1.85000000e+00,-1.85137528e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
1.60000000e-01,9.84100000e+03,1.85000000e+00,-1.85137537e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
1.70000000e-01,9.84100000e+03,1.85000000e+00,-1.85137556e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
1.80000000e-01,9.84100000e+03,1.85000000e+00,-1.85137597e-12,3.32895039e-01,5.03741060e-02,9.79169384e+01,3.40871632e+00,9.26370932e+04,-1.82416059e-01
