vSweep,run_num,vd,id,vth0,u0,rdsw,nfactor,vsat,eta0
0.00000000e+00,9.76000000e+03,1.85000000e+00,-1.85137520e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
1.00000000e-02,9.76000000e+03,1.85000000e+00,-1.85137520e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
2.00000000e-02,9.76000000e+03,1.85000000e+00,-1.85137520e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
3.00000000e-02,9.76000000e+03,1.85000000e+00,-1.85137520e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
4.00000000e-02,9.76000000e+03,1.85000000e+00,-1.85137520e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
5.00000000e-02,9.76000000e+03,1.85000000e+00,-1.85137520e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
6.00000000e-02,9.76000000e+03,1.85000000e+00,-1.85137520e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
7.00000000e-02,9.76000000e+03,1.85000000e+00,-1.85137520e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
8.00000000e-02,9.76000000e+03,1.85000000e+00,-1.85137520e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
9.00000000e-02,9.76000000e+03,1.85000000e+00,-1.85137520e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
1.00000000e-01,9.76000000e+03,1.85000000e+00,-1.85137521e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
1.10000000e-01,9.76000000e+03,1.85000000e+00,-1.85137522e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
1.20000000e-01,9.76000000e+03,1.85000000e+00,-1.85137524e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
1.30000000e-01,9.76000000e+03,1.85000000e+00,-1.85137527e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
1.40000000e-01,9.76000000e+03,1.85000000e+00,-1.85137534e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
1.50000000e-01,9.76000000e+03,1.85000000e+00,-1.85137548e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
1.60000000e-01,9.76000000e+03,1.85000000e+00,-1.85137575e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
1.70000000e-01,9.76000000e+03,1.85000000e+00,-1.85137627e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
1.80000000e-01,9.76000000e+03,1.85000000e+00,-1.85137731e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
1.90000000e-01,9.76000000e+03,1.85000000e+00,-1.85137934e-12,3.56467919e-01,5.64588409e-02,1.00346238e+02,5.17989176e+00,1.04204381e+05,-1.87871440e-01
