vSweep,run_num,vd,id,vth0,u0,rdsw,nfactor,vsat,eta0
0.00000000e+00,3.69200000e+03,1.85000000e+00,-1.85137520e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
1.00000000e-02,3.69200000e+03,1.85000000e+00,-1.85137520e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
2.00000000e-02,3.69200000e+03,1.85000000e+00,-1.85137520e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
3.00000000e-02,3.69200000e+03,1.85000000e+00,-1.85137520e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
4.00000000e-02,3.69200000e+03,1.85000000e+00,-1.85137520e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
5.00000000e-02,3.69200000e+03,1.85000000e+00,-1.85137520e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
6.00000000e-02,3.69200000e+03,1.85000000e+00,-1.85137520e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
7.00000000e-02,3.69200000e+03,1.85000000e+00,-1.85137520e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
8.00000000e-02,3.69200000e+03,1.85000000e+00,-1.85137520e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
9.00000000e-02,3.69200000e+03,1.85000000e+00,-1.85137520e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
1.00000000e-01,3.69200000e+03,1.85000000e+00,-1.85137520e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
1.10000000e-01,3.69200000e+03,1.85000000e+00,-1.85137520e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
1.20000000e-01,3.69200000e+03,1.85000000e+00,-1.85137521e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
1.30000000e-01,3.69200000e+03,1.85000000e+00,-1.85137522e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
1.40000000e-01,3.69200000e+03,1.85000000e+00,-1.85137524e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
1.50000000e-01,3.69200000e+03,1.85000000e+00,-1.85137529e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
1.60000000e-01,3.69200000e+03,1.85000000e+00,-1.85137539e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
1.70000000e-01,3.69200000e+03,1.85000000e+00,-1.85137560e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
1.80000000e-01,3.69200000e+03,1.85000000e+00,-1.85137604e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
1.90000000e-01,3.69200000e+03,1.85000000e+00,-1.85137700e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
2.00000000e-01,3.69200000e+03,1.85000000e+00,-1.85137904e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
2.10000000e-01,3.69200000e+03,1.85000000e+00,-1.85138338e-12,3.34779293e-01,5.08604777e-02,9.81111199e+01,3.55029184e+00,9.35617022e+04,-1.82852124e-01
